sample_id,language,origin,text,source_id,avg_sentence_length,std_sentence_length,punctuation_density,avg_word_length,type_token_ratio,function_word_ratio
en_105,en,human,"Napier's Chessboard Calculator Isn't Napier the logarithm guy? Yes indeed. A man of varied  talents, he popularized the modern decimal point notation and argued  that the Pope of 1593 was the Antichrist.    And created one of the first devices to automate binary  arithmetic. Using nothing more than a chessboard and some counters, he  developed ways to multiply, divide and even find the square roots of  binary numbers.",,13.4,8.380930735902785,0.11940298507462686,5.17910447761194,0.8059701492537313,0.2835820895522388
en_106,en,human,"Some Weapons at Russia School Were Stolen MOSCOW Sept. 16, 2004 - Some of the weapons used by militants in the deadly Russian school siege were pilfered from police posts in armed raids allegedly led by one of Chechnya #39;s most notorious warlords, Russia #39;s ",,22.5,13.5,0.1111111111111111,4.844444444444444,0.8444444444444444,0.13333333333333333
en_107,en,human,Sony Sends Its Robots to School Humanoid devices will be used to encourage interest in science and technology.,,18.0,0.0,0.05555555555555555,5.166666666666667,0.9444444444444444,0.2222222222222222
en_108,en,human,"IOC Sets Up Disciplinary Commission To Investigate Jones Doping &lt;b&gt;...&lt;/b&gt; The International Olympic Committee (IOC) announced Tuesday that IOC President Jacques Rogge has set up a Disciplinary Commission to investigate remarks on ABCs 20/20 Friday, made by Victor Conte, head of the California-based Balco laboratory, on ABC ",,24.0,14.0,0.2127659574468085,6.191489361702128,0.9148936170212766,0.1702127659574468
en_109,en,human,A.I.G. Agrees to Big Payment in U.S. Cases The company tentatively agreed to pay \$126 million and accept an independent monitor to settle investigations into the sale of insurance.,,5.333333333333333,7.673909622147559,0.20689655172413793,5.275862068965517,0.9310344827586207,0.3103448275862069
en_110,en,human,Siemens issue warning over 65 series handsets Siemens has posted a warning over its latest range of mobile phones suggesting that a flaw in them may hurt user while using them.,,31.0,0.0,0.03225806451612903,4.709677419354839,0.8709677419354839,0.12903225806451613
en_111,en,human,"Headset Maker Plantronics Surfs on Games Wave  MILAN (Reuters) - Blockbuster video games and cheap  Internet phone calls are boosting demand for Plantronics'  &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=PLT.N qtype=sym infotype=info qcat=news""&gt;PLT.N&lt;/A&gt; headsets, the chief executive of the world's leading  maker of phone headsets said on Wednesday.",,6.25,8.584142356694699,0.32558139534883723,7.8604651162790695,0.9069767441860465,0.20930232558139536
en_112,en,human,"Nigerian Rebels to Widen Conflict, Target Agip  LAGOS (Reuters) - Nigerian rebels fighting government  troops in the southern Port Harcourt area are poised to launch  an uprising across the entire oil-producing delta region to  force political reforms or gain sovereignty, a rebel leader  said on Sunday.",,46.0,0.0,0.06521739130434782,5.521739130434782,0.9130434782608695,0.2391304347826087
en_113,en,human,United ends Arsenal #39;s streak Manchester United emerged triumphantly from an uncompromising Battle of the Titans to end Arsenal #39;s 49-match unbeaten English Premier League run with a 2-0 victory at Old Trafford on Sunday.,,35.0,0.0,0.08571428571428572,5.514285714285714,0.9142857142857143,0.2
en_114,en,human,"BHP Billiton to expand Pilbara operations Iron ore miner BHP Billiton has announced a further expansion of its Pilbara operations, to meet continuing demand in Asia. Under its \$780 million Rapid Growth Project, BHP Billiton will increase its overall ",,19.5,6.5,0.07692307692307693,5.435897435897436,0.7948717948717948,0.1282051282051282
en_115,en,human,"Indonesia's Yudhoyono rejects foreign help to solve Aceh conflict (AFP) AFP - A state of civil emergency in the rebellion-hit Indonesian province of Aceh has been formally extended by six month, as the country's president pledged to end violence there without foreign help.",,43.0,0.0,0.046511627906976744,5.372093023255814,0.8837209302325582,0.18604651162790697
en_116,en,human,"Rooney brought down to earth After a debut that was the stuff of fantasy, Wayne Rooney was introduced to the real Manchester United yesterday. The 18-year-old could have been forgiven for thinking that life ",,17.0,7.0,0.058823529411764705,5.088235294117647,0.8529411764705882,0.29411764705882354
en_117,en,human,St. Louis Rams Release Punter Sean Landeta (AP) AP - Shaky special teams helped cost punter Sean Landeta his job with the St. Louis Rams.,,8.333333333333334,9.672412085697939,0.12,4.52,0.84,0.08
en_118,en,human,"Turnaround Progress Seen, 2 Executives to Leave Ford Two of the Ford Motor Company's most senior executives retired in a sign that the company's deep financial crisis has abated, though serious challenges remain.",,33.0,0.0,0.09090909090909091,5.454545454545454,0.9393939393939394,0.18181818181818182
en_119,en,human,AUSTRALIA ROMP TO HISTORIC WIN Australia wrapped up their first series win in India in 35 years after an overwhelming victory by 342 runs in the third Test in Nagpur.,,30.0,0.0,0.03333333333333333,4.566666666666666,0.9,0.23333333333333334
de_0,de,human,"Der britische Premier stellt vier Hauptforderungen an die Europäische Union. Mit einer programmatischen Rede hat David Cameron die entscheidende Runde der Verhandlungen über Großbritanniens Verbleib in der EU eingeläutet. Vor dem Thinktank Chatham House in London präsentierte der Premier am Dienstag eine Liste mit vier Themen: Sie reichen von größerer Flexibilität des Brüsseler Clubs über Garantien für Mitglieder außerhalb der Eurozone bis zur Einschränkung von Sozialleistungen für EU-Migranten. Er wolle die Mitgliedschaft seines Landes langfristig sichern, sagte Cameron, schloss aber ausdrücklich auch den Austritt nicht aus. Diese Reformen sind nicht nur für Großbritannien gut, sondern für die gesamte EU. In der knapp dreiviertelstündigen Rede betonte der Konservative mehrfach die Bedeutung der 28er-Gemeinschaft für die ökonomische und militärische Sicherheit Europas. Die Union sei kein Selbstzweck, sondern ein wichtiges politisches Instrument – vergleichbar mit Nato oder UN. Als zweitgrößte Volkswirtschaft sowie zweitgrößter Beitragszahler dürfe das Land darauf zählen, dass den Bedenken Rechnung getragen werde. Wir gewinnen durch die Union hinzu, tragen aber auch viel bei. Cameron verglich Europas Lage mit der Situation im Jänner 2013, als er die Volksabstimmung bis Ende 2017 versprochen hatte. Seither hätten der Ostukraine-Konflikt, die Eurokrise, die Flüchtlingswellen sowie die Terrortruppe IS verdeutlicht, warum die Kooperation der europäischen Demokratien wichtig sei. Gleichzeitig gebe es Probleme innerhalb der Europäischen Union, die angepackt werden müssten. Die Rede sowie der Begleitbrief an EU-Ratspräsident Donald Tusk legen die Grundlage für die Gespräche bis zum nächsten EU-Gipfel Mitte Dezember. Sollte spätestens im Jänner Einigkeit über die britischen Ideen erzielt werden, rechnen in London viele schon im Juni mit dem Referendum – das ist auch die Strategie von Finanzminister George Osborne, der am Dienstag mit Kommissionspräsident Jean-Claude Juncker das weitere Vorgehen abstimmte. Konkret wünschen sich die Briten folgende Veränderungen: Statt den Euro als Ziel wirtschaftlicher Integration zu begreifen, soll eine Union diverser Währungen definiert werden. Dies will London ebenso vertraglich festschreiben wie die förmliche Entlassung aus der Verpflichtung zu immer engerer Union. Gemeinsam soll man sich größere Wettbewerbsfähigkeit auf die Fahne schreiben. Dann möchte London EU-Einwanderern für deren erste vier Jahre auf der Insel bestimmte Sozialleistungen vorenthalten. Die Reaktionen in London fielen verhalten aus. Ein prominenter EU-Feind in der Tory-Fraktion, Jacob Rees-Mogg, nannte Camerons Forderungen eine ziemlich dünne Suppe. Nigel Farage von Ukip sprach wegwerfend von einer Charade: Er meint es ja nicht ernst. Die proeuropäische Labour-Abgeordnete Emma Reynolds kündigte die Unterstützung der Opposition für den Versuch an, EU-Immigranten Sozialleistungen vorzuenthalten. Tatsächlich stehen Cameron zu Hause mindestens so harte Auseinandersetzungen bevor wie in Brüssel. Mehr als ein Viertel der Unterhausabgeordneten, viele Oberhauslords sowie mehrere Minister wollen lieber heute als morgen den Ausstieg. Abschätzig verglich Exfinanzminister Nigel Lawson seinen Parteichef mit einem Fischer, der nur auf unbedeutende Fische abziele. Mit harten Bandagen geht die Dachorganisation Vote Leave vor: Sie registrierten eigens eine fiktive Firma, damit zwei Aktivisten am Montag Camerons Rede auf dem Jahreskongress des Industrieverbands CBI stören konnten. Als hochproblematisch bezeichnete die EU-Kommission Camerons Forderungen. Kommissionssprecher Margaritis Schinas kritisierte am Dienstag vor allem die Beschränkung der Freizügigkeit für Arbeitnehmer. Die Stärkung der nationalen Parlamente dürfte hingegen unproblematisch sein. Deutschlands Kanzlerin Angela Merkel zeigte sich zuversichtlich, für die schwierigen und weniger schwierigen Punkte eine Lösung zu finden – ohne aber ins Detail zu gehen.",,17.633333333333333,7.947676110383183,0.10396975425330812,6.510396975425331,0.7051039697542533,0.19281663516068054
de_1,de,human,"2015 war für Porsche-Verkäufer ein ""tolles"" Jahr, 2016 widmet man sich bei der Porsche-Holding den Aufräumarbeiten nach der Affäre und dem e-Golf. Wien – Der Porsche Holding Salzburg, größter VW-Händler Europas, schlägt die VW-Affäre im Großen und Ganzen nicht auf den Magen. Für uns war das ein sehr gutes Jahr, sagt Holding-Sprecher Alain Favey. Gut sei die Entwicklung in Zentral- und Südosteuropa verlaufen, stabil auf hohem Niveau jene in Österreich. Einen Rekordwert von 2011 werde man aber auch heuer nicht erreichen, räumt Favey ein. Zufrieden zeigt er sich damit, dass der Marktanteil in Österreich mit 300.000 verkauften Fahrzeugen aber weiterhin bei 35 Prozent liegen werde. Tolles Jahr für Porsche-Verkäufer Geschäftszahlen nennt Favey nicht, die Händler dürften sich aber heuer über ein tolles Jahr freuen. Ganz besonders die Porsche-Verkäufer mit einem Absatzplus von 22 Prozent. 1235 Porsche werden heuer voraussichtlich neu zugelassen.  Es gibt keinen Grund zur Besorgnis. Wir haben vier Marken unter den Top 10, so Favey.  Anders sieht es in Europa aus. Volkswagen hat laut Zulassungszahlen des europäischen Herstellerverbandes ACEA im November gegenüber dem Vorjahr um 2,3 Prozentpunkte auf 24,3 Prozent verloren. Mit den Aufräumarbeiten nach der Affäre ist man aber bei Porsche ausreichend beschäftigt. Laut Favey sind 7000 Mitarbeiter involviert. Auf die Zahlen schlage sich das aber nicht nieder, weil sämtliche Kosten von der Volkswagen AG bezahlt werden.  Die ersten Briefe an die 388.000 Halter der hierzulande von der Rückrufaktion betroffenen Fahrzeuge sind verschickt. Werkstattbesuch ab Jänner In der letzten Jännerwoche des neuen Jahres werden die ersten Fahrzeuge mit 2,0 Liter TDI-Motoren in die Werkstatt gerufen. Es folgen die 1,2 Liter-TDI in der Kalenderwoche 33. Für die betroffenen Modelle ist ein Software-Update vorgesehen. Ende September beginnt die 1,6 Liter-TDI-Rückrufaktion. Hier ist auch ein Hardware-Tausch vonnöten, der aber nicht länger als eine Stunde dauert, stellt Favay in Aussicht. Für Ersatzmobilität – in welcher Form auch immer – werde auf jeden Fall Sorge getragen. Auch für die betroffenen Händler sei der Aufwand vertretbar. so Favey, würde er doch lediglich eine Mehrarbeit von vier Prozent des derzeitigen Arbeitsaufkommens verursachen. Noch lieber spricht Favey über die Aussichten für 2016. Der niedrige Ölpreis und die niedrigen Zinsen sollten den Markt beleben. VW will sich außerdem verstärkt der E-Mobilität zuwenden. 2016 kommt der e-Golf auf den Markt. Er soll – alle Förderungen eingerechnet – genau soviel kosten, wie das vergleichbare Dieselmodell.",,12.15625,4.981900835775437,0.13178294573643412,5.764857881136951,0.6770025839793282,0.20930232558139536
